SEASON;LEAGUE;DIV;SEASON_TYPE;TEAM;PLAYER;POS;ROLE;ID;EST_POS;EST_ROLE;BORN;GP;MP;PT;RB;AS;ST;BS;TO;PF;EF;DD;TD;MPG;PPG;RPG;APG;SPG;BPG;TOPG;PFPG;EFPG;PER;PIE;2PM;2PA;2P%;3PM;3PA;3P%;FGM;FGA;FG%;FTM;FTA;FT%;ORTG;DRTG;NRTG;OBPM;DBPM;BPM;VORP;OWS;DWS;WS;WS_40;FIC;FIC_Gm;AS_RATIO;AS_RATE;AS_TO;REB%;ST%;BS%;USAGE;TS%;EFG%;TOV%;ORB%;FT_RATE
20222023;NBBL;NBBL A;PLAYOFFS;Baskets Paderborn;Jannis Ridder;Wing;Neutral;20222023_NBBL_NBBL A_PLAYOFFS_Baskets Paderborn_Jannis Ridder;2.9;3.5;2005;5;130.8;52;20;14;8;2;10;14;54;0;0;26.2;10.4;4.0;2.8;1.6;0.4;2.0;2.8;10.8;19.1;5.7;18;35;51.4;3;13;23.1;21;48;43.8;7;12;58.3;92.8;107.1;-14.3;-2.9;0.1;-2.7;-0.5;0.1;0.0;0.0;0.0;34.5;6.9;7.6;21.1;1.4;8.3;2.9;1.5;20.5;49.2;46.9;15.8;3.4;14.6
20222023;NBBL;NBBL A;PLAYOFFS;Baskets Paderborn;Laurent Hils;Forward;Receiver;20222023_NBBL_NBBL A_PLAYOFFS_Baskets Paderborn_Laurent Hils;4.2;4.0;2004;5;68.1;11;13;5;1;1;7;14;18;0;0;13.6;2.2;2.6;1.0;0.2;0.2;1.4;2.8;3.6;5.5;0.4;4;7;57.1;0;0;0.0;4;7;57.1;3;6;50.0;76.7;109.9;-33.2;-5.1;0.0;-5.1;-1.3;-0.1;-0.1;-0.1;-0.1;6.8;1.4;9.7;28.0;0.7;10.4;0.7;1.4;10.3;58.5;57.1;42.0;3.2;42.9
20222023;NBBL;NBBL A;PLAYOFFS;Baskets Paderborn;Leon Anbinder;Combo;Neutral;20222023_NBBL_NBBL A_PLAYOFFS_Baskets Paderborn_Leon Anbinder;2.4;3.4;2005;5;98.4;34;16;12;12;2;8;21;49;0;0;19.7;6.8;3.2;2.4;2.4;0.4;1.6;4.2;9.8;21.9;3.6;11;17;64.7;3;15;20.0;14;32;43.8;3;4;75.0;97.6;101.9;-4.3;-3.6;1.5;-2.2;0.2;0.1;0.1;0.2;0.1;30.0;6.0;9.3;27.1;1.5;8.8;5.8;1.9;18.0;50.6;48.4;19.2;8.9;9.4
20222023;NBBL;NBBL A;PLAYOFFS;Baskets Paderborn;Marius Rafael Thomas Alvarez;Wing;Neutral;20222023_NBBL_NBBL A_PLAYOFFS_Baskets Paderborn_Marius Rafael Thomas Alvarez;2.6;3.3;2005;2;8.5;6;1;0;0;0;1;1;4;0;0;4.2;3.0;0.5;0.0;0.0;0.0;0.5;0.5;2.0;30.4;0.9;2;2;100.0;0;0;0.0;2;2;100.0;2;4;50.0;114.1;105.1;9.0;-4.9;-0.5;-5.4;-0.5;0.0;0.0;0.0;0.2;2.5;1.3;0.0;0.0;0.0;7.7;0.0;0.0;24.2;83.3;100.0;21.0;15.2;100.0
20222023;NBBL;NBBL A;PLAYOFFS;Baskets Paderborn;Max Emil Weber;Wing;Receiver;20222023_NBBL_NBBL A_PLAYOFFS_Baskets Paderborn_Max Emil Weber;2.9;5.0;2006;4;41.4;4;2;1;0;1;1;2;0;0;0;10.4;1.0;0.5;0.3;0.0;0.3;0.3;0.5;0.0;-1.4;-0.5;2;4;50.0;0;5;0.0;2;9;22.2;0;0;0.0;50.7;116.1;-65.5;-4.5;-0.6;-5.0;-0.9;-0.1;-0.1;-0.2;-0.2;-1.3;-0.3;3.8;9.8;1.0;2.7;0.0;2.2;10.3;22.2;22.2;10.0;0.0;0.0
20222023;NBBL;NBBL A;PLAYOFFS;Baskets Paderborn;Maximilian zur Linde;Forward;Receiver;20222023_NBBL_NBBL A_PLAYOFFS_Baskets Paderborn_Maximilian zur Linde;3.4;4.6;2006;4;25.8;6;5;0;1;0;3;5;3;0;0;6.5;1.5;1.3;0.0;0.3;0.0;0.8;1.3;0.8;-0.3;-0.6;3;5;60.0;0;4;0.0;3;9;33.3;0;0;0.0;56.9;108.8;-51.9;-5.7;-0.7;-6.4;-1.3;-0.1;0.0;-0.1;-0.2;-1.0;-0.3;0.0;0.0;0.0;10.6;1.8;0.0;20.0;33.3;33.3;25.0;8.3;0.0
20222023;NBBL;NBBL A;PLAYOFFS;Baskets Paderborn;Nicolas Ignacio Marty Decker;Wing;Pure Creator;20222023_NBBL_NBBL A_PLAYOFFS_Baskets Paderborn_Nicolas Ignacio Marty Decker;2.9;1.8;2005;4;109.1;70;19;7;8;1;6;12;78;0;0;27.3;17.5;4.8;1.8;2.0;0.3;1.5;3.0;19.5;37.2;11.4;21;31;67.7;4;8;50.0;25;39;64.1;16;23;69.6;130.4;105.3;25.0;-0.2;0.4;0.2;1.6;0.7;0.0;0.7;0.3;51.9;13.0;4.7;12.2;1.2;9.6;3.5;0.9;21.2;72.6;69.2;10.9;6.2;41.0
20222023;NBBL;NBBL A;PLAYOFFS;Baskets Paderborn;Noe Baucks;Wing;Neutral;20222023_NBBL_NBBL A_PLAYOFFS_Baskets Paderborn_Noe Baucks;2.6;3.1;2006;2;10.1;9;2;1;0;0;2;3;7;0;0;5.1;4.5;1.0;0.5;0.0;0.0;1.0;1.5;3.5;31.4;1.3;3;6;50.0;1;1;100.0;4;7;57.1;0;0;0.0;80.8;130.5;-49.8;-5.2;-0.8;-6.0;-0.8;0.0;0.0;-0.1;-0.3;3.3;1.6;4.3;10.9;0.5;9.3;0.0;0.0;36.7;64.3;64.3;22.2;18.1;0.0
20222023;NBBL;NBBL A;PLAYOFFS;Baskets Paderborn;Sebastian Morgenstern;Forward;Neutral;20222023_NBBL_NBBL A_PLAYOFFS_Baskets Paderborn_Sebastian Morgenstern;3.6;3.5;2004;5;111.6;44;18;6;0;1;6;8;44;0;0;22.3;8.8;3.6;1.2;0.0;0.2;1.2;1.6;8.8;17.6;5.1;14;20;70.0;3;15;20.0;17;35;48.6;7;8;87.5;106.4;114.2;-7.8;-2.9;-1.5;-4.4;-1.5;0.2;-0.2;0.1;0.0;26.5;5.3;5.0;13.0;1.0;8.7;0.0;0.9;16.9;57.6;52.9;13.5;4.9;20.0
20222023;NBBL;NBBL A;PLAYOFFS;Baskets Paderborn;Tom Brüggemann;Combo;Neutral;20222023_NBBL_NBBL A_PLAYOFFS_Baskets Paderborn_Tom Brüggemann;2.4;3.8;2007;2;38.6;12;4;5;0;0;2;4;10;0;0;19.3;6.0;2.0;2.5;0.0;0.0;1.0;2.0;5.0;11.9;2.2;3;10;30.0;0;1;0.0;3;11;27.3;6;7;85.7;97.9;110.0;-12.1;-4.3;-0.6;-4.9;-0.9;0.0;0.0;0.0;0.0;5.1;2.6;9.5;28.9;2.5;5.9;0.0;0.0;18.1;43.5;27.3;12.4;0.0;54.5
20222023;NBBL;NBBL A;PLAYOFFS;Bayer Giants Leverkusen;Aimé Olma;Combo;Neutral;20222023_NBBL_NBBL A_PLAYOFFS_Bayer Giants Leverkusen_Aimé Olma;2.4;3.2;2004;5;122.5;41;25;12;15;1;12;19;43;0;0;24.5;8.2;5.0;2.4;3.0;0.2;2.4;3.8;8.6;17.1;5.0;14;31;45.2;3;14;21.4;17;45;37.8;4;15;26.7;80.8;85.8;-5.1;-1.3;1.7;0.3;1.8;-0.2;0.4;0.2;0.1;29.4;5.9;6.8;18.0;1.0;11.1;5.7;0.8;19.8;40.2;41.1;18.9;8.2;8.9
20222023;NBBL;NBBL A;PLAYOFFS;Bayer Giants Leverkusen;Alioune Mbaye;Forward;Neutral;20222023_NBBL_NBBL A_PLAYOFFS_Bayer Giants Leverkusen_Alioune Mbaye;4.1;3.6;2004;2;11.5;4;5;1;1;0;0;2;8;0;0;5.8;2.0;2.5;0.5;0.5;0.0;0.0;1.0;4.0;27.1;3.7;2;2;100.0;0;3;0.0;2;5;40.0;0;0;0.0;115.0;70.4;44.5;-4.2;0.0;-4.2;0.0;0.0;0.1;0.1;0.4;5.5;2.8;7.2;19.2;0.0;22.9;4.0;0.0;16.1;40.0;40.0;0.0;17.0;0.0
20222023;NBBL;NBBL A;PLAYOFFS;Bayer Giants Leverkusen;Calin Nita;Combo;Pure Creator;20222023_NBBL_NBBL A_PLAYOFFS_Bayer Giants Leverkusen_Calin Nita;1.9;1.9;2005;5;140.1;64;17;14;9;0;18;11;54;0;0;28.0;12.8;3.4;2.8;1.8;0.0;3.6;2.2;10.8;19.7;11.2;10;16;62.5;10;34;29.4;20;50;40.0;14;16;87.5;97.2;93.3;4.0;0.6;0.1;0.7;2.1;0.2;0.3;0.5;0.1;33.5;6.7;6.7;17.9;0.8;6.6;3.0;0.0;20.4;56.7;50.0;24.0;2.2;28.0
20222023;NBBL;NBBL A;PLAYOFFS;Bayer Giants Leverkusen;Dre Odeh;Wing;Creator;20222023_NBBL_NBBL A_PLAYOFFS_Bayer Giants Leverkusen_Dre Odeh;3.0;2.5;2005;5;92.6;42;13;8;3;2;9;12;31;0;0;18.5;8.4;2.6;1.6;0.6;0.4;1.8;2.4;6.2;18.3;4.2;15;23;65.2;2;10;20.0;17;33;51.5;6;18;33.3;93.1;96.0;-2.9;-2.2;-0.8;-3.1;-0.3;0.1;0.1;0.2;0.1;19.5;3.9;5.9;15.3;0.9;7.6;1.5;2.2;20.4;52.2;54.5;18.0;5.5;18.2
20222023;NBBL;NBBL A;PLAYOFFS;Bayer Giants Leverkusen;Emre Özel;Combo;Neutral;20222023_NBBL_NBBL A_PLAYOFFS_Bayer Giants Leverkusen_Emre Özel;2.0;3.0;2004;5;73.9;14;10;8;5;0;12;12;21;0;0;14.8;2.8;2.0;1.6;1.0;0.0;2.4;2.4;4.2;9.1;1.9;2;2;100.0;2;6;33.3;4;8;50.0;4;4;100.0;76.6;93.4;-16.8;-3.1;0.4;-2.7;0.1;-0.1;0.1;0.0;0.0;10.0;2.0;11.5;34.0;0.7;7.4;3.2;0.0;11.2;72.9;62.5;55.1;5.5;50.0
20222023;NBBL;NBBL A;PLAYOFFS;Bayer Giants Leverkusen;Fotis Hristopoulos;Wing;Neutral;20222023_NBBL_NBBL A_PLAYOFFS_Bayer Giants Leverkusen_Fotis Hristopoulos;3.1;3.8;2004;5;92.8;28;19;7;8;1;6;12;27;0;0;18.6;5.6;3.8;1.4;1.6;0.2;1.2;2.4;5.4;13.5;3.1;6;13;46.2;2;21;9.5;8;34;23.5;10;14;71.4;82.4;88.7;-6.3;-2.5;0.3;-2.2;0.2;-0.1;0.3;0.2;0.1;17.0;3.4;5.6;14.6;1.2;11.1;4.0;1.1;18.9;35.4;26.5;13.0;6.5;29.4
20222023;NBBL;NBBL A;PLAYOFFS;Bayer Giants Leverkusen;Lars Kremer;Wing;Receiver;20222023_NBBL_NBBL A_PLAYOFFS_Bayer Giants Leverkusen_Lars Kremer;2.9;4.1;2006;5;57.5;21;12;2;3;0;9;7;7;0;0;11.5;4.2;2.4;0.4;0.6;0.0;1.8;1.4;1.4;3.0;-0.3;3;7;42.9;5;23;21.7;8;30;26.7;0;0;0.0;63.0;91.1;-28.2;-5.2;-1.3;-6.5;-2.0;-0.3;0.1;-0.2;-0.1;0.5;0.1;2.1;5.1;0.2;11.4;2.4;0.0;26.1;35.0;35.0;23.1;3.5;0.0
20222023;NBBL;NBBL A;PLAYOFFS;Bayer Giants Leverkusen;Lennart Litera;Combo;Pure Creator;20222023_NBBL_NBBL A_PLAYOFFS_Bayer Giants Leverkusen_Lennart Litera;2.0;1.4;2004;5;144.0;81;25;18;15;1;23;9;68;0;0;28.8;16.2;5.0;3.6;3.0;0.2;4.6;1.8;13.6;26.5;14.2;21;34;61.8;6;33;18.2;27;67;40.3;21;30;70.0;93.2;89.4;3.8;1.8;0.7;2.5;3.5;0.1;0.4;0.5;0.1;47.8;9.6;6.3;16.7;0.8;9.4;4.9;0.7;27.2;51.3;44.8;22.3;8.4;31.3
20222023;NBBL;NBBL A;PLAYOFFS;Bayer Giants Leverkusen;Leon Christ;Forward;Receiver;20222023_NBBL_NBBL A_PLAYOFFS_Bayer Giants Leverkusen_Leon Christ;3.9;4.6;2004;5;69.4;17;14;2;0;0;11;13;-2;0;0;13.9;3.4;2.8;0.4;0.0;0.0;2.2;2.6;-0.4;-5.2;-4.9;3;14;21.4;1;10;10.0;4;24;16.7;8;12;66.7;56.1;98.6;-42.5;-5.8;-1.8;-7.7;-2.9;-0.4;0.1;-0.3;-0.2;-9.0;-1.8;2.0;4.9;0.2;11.0;0.0;0.0;22.1;29.5;18.8;27.3;8.7;33.3
20222023;NBBL;NBBL A;PLAYOFFS;Bayer Giants Leverkusen;Leroy Ikejiaku;Big;Receiver;20222023_NBBL_NBBL A_PLAYOFFS_Bayer Giants Leverkusen_Leroy Ikejiaku;5.0;4.3;2004;5;87.8;13;15;4;3;11;9;9;22;0;0;17.6;2.6;3.0;0.8;0.6;2.2;1.8;1.8;4.4;9.7;0.8;5;11;45.5;0;3;0.0;5;14;35.7;3;9;33.3;65.2;92.9;-27.7;-2.5;1.0;-1.4;0.8;-0.2;0.2;-0.1;0.0;17.1;3.4;5.5;14.2;0.4;9.3;1.6;12.6;11.7;36.9;35.7;33.4;10.4;21.4
20222023;NBBL;NBBL A;PLAYOFFS;Bayer Giants Leverkusen;Niels Dübener;Combo;Neutral;20222023_NBBL_NBBL A_PLAYOFFS_Bayer Giants Leverkusen_Niels Dübener;2.1;4.0;2005;2;6.0;0;0;0;0;0;1;0;-1;0;0;3.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;-0.5;-10.5;-0.8;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0.0;109.5;-109.5;-4.5;-0.1;-4.6;-0.1;0.0;0.0;0.0;-0.3;-1.0;-0.5;0.0;0.0;0.0;0.0;0.0;0.0;6.5;0.0;0.0;99.9;0.0;0.0
20222023;NBBL;NBBL A;PLAYOFFS;Bayer Giants Leverkusen;Schilo Kabongo;Point;Creator;20222023_NBBL_NBBL A_PLAYOFFS_Bayer Giants Leverkusen_Schilo Kabongo;1.7;2.7;2006;1;3.3;3;0;2;0;0;1;2;4;0;0;3.3;3.0;0.0;2.0;0.0;0.0;1.0;2.0;4.0;50.6;2.7;1;1;100.0;0;0;0.0;1;1;100.0;1;1;100.0;136.6;78.2;58.4;-4.8;-0.1;-4.9;-0.1;0.0;0.0;0.1;0.8;1.9;1.9;19.4;69.6;2.0;0.0;0.0;0.0;27.0;107.1;100.0;40.9;0.0;100.0
20222023;NBBL;NBBL A;PLAYOFFS;Bayer Giants Leverkusen;Stef Leonard Maria van Bussel;Big;Neutral;20222023_NBBL_NBBL A_PLAYOFFS_Bayer Giants Leverkusen_Stef Leonard Maria van Bussel;5.0;3.2;2004;4;94.9;42;29;4;3;5;6;12;48;0;0;23.7;10.5;7.3;1.0;0.8;1.3;1.5;3.0;12.0;23.3;7.7;17;37;45.9;0;0;0.0;17;37;45.9;8;17;47.1;98.6;92.2;6.4;-1.0;-0.5;-1.5;0.6;0.1;0.2;0.3;0.1;32.6;8.2;3.1;7.7;0.7;16.6;1.5;5.2;20.3;47.9;45.9;11.9;12.6;21.6
20222023;NBBL;NBBL A;PLAYOFFS;Bayer Giants Leverkusen;Tim Schnelle;Forward;Neutral;20222023_NBBL_NBBL A_PLAYOFFS_Bayer Giants Leverkusen_Tim Schnelle;4.5;4.0;2006;1;3.9;0;1;0;0;0;0;2;-1;0;0;3.9;0.0;1.0;0.0;0.0;0.0;0.0;2.0;-1.0;-9.6;-23.3;0;0;0.0;0;0;0.0;0;0;0.0;0;2;0.0;25.9;98.0;-72.1;-4.7;-0.1;-4.8;-0.1;0.0;0.0;0.0;-0.2;-0.8;-0.8;0.0;0.0;0.0;13.9;0.0;0.0;7.7;0.0;0.0;0.0;27.0;0.0
20222023;NBBL;NBBL A;PLAYOFFS;FC Bayern München;Alec Anigbata;Forward;Creator;20222023_NBBL_NBBL A_PLAYOFFS_FC Bayern München_Alec Anigbata;3.8;2.4;2004;4;107.0;54;19;5;3;4;6;14;58;0;0;26.8;13.5;4.8;1.3;0.8;1.0;1.5;3.5;14.5;29.7;9.9;12;21;57.1;4;11;36.4;16;32;50.0;18;23;78.3;127.5;89.6;37.9;1.9;-0.1;1.7;2.7;0.6;0.3;0.9;0.3;36.4;9.1;3.7;10.0;0.8;9.6;1.4;3.2;18.7;65.5;56.3;12.5;6.8;56.3
20222023;NBBL;NBBL A;PLAYOFFS;FC Bayern München;Amar Licina;Combo;Creator;20222023_NBBL_NBBL A_PLAYOFFS_FC Bayern München_Amar Licina;2.2;2.7;2004;4;100.1;43;12;10;3;0;8;9;35;0;0;25.0;10.8;3.0;2.5;0.8;0.0;2.0;2.3;8.8;20.2;6.1;12;23;52.2;3;14;21.4;15;37;40.5;10;13;76.9;104.1;93.0;11.0;0.2;-1.0;-0.8;1.0;0.2;0.2;0.5;0.2;21.1;5.3;6.5;18.8;1.3;6.5;1.5;0.0;21.3;50.9;44.6;15.8;5.2;27.0
20222023;NBBL;NBBL A;PLAYOFFS;FC Bayern München;Christian Skladanowski;Big;Neutral;20222023_NBBL_NBBL A_PLAYOFFS_FC Bayern München_Christian Skladanowski;5.0;3.9;2004;2;62.9;25;26;3;5;2;5;6;33;1;0;31.5;12.5;13.0;1.5;2.5;1.0;2.5;3.0;16.5;27.5;12.0;7;20;35.0;0;3;0.0;7;23;30.4;11;18;61.1;95.1;89.1;6.0;0.0;-0.4;-0.4;1.3;0.1;0.2;0.2;0.1;26.0;13.0;3.1;8.1;0.6;22.5;4.0;2.6;23.0;41.4;30.4;13.9;20.2;47.8
20222023;NBBL;NBBL A;PLAYOFFS;FC Bayern München;Desmond Yiamu;Big;Creator;20222023_NBBL_NBBL A_PLAYOFFS_FC Bayern München_Desmond Yiamu;4.9;2.6;2006;4;75.0;35;24;5;2;2;6;12;49;1;0;18.7;8.8;6.0;1.3;0.5;0.5;1.5;3.0;12.3;31.5;7.5;15;25;60.0;0;0;0.0;15;25;60.0;5;8;62.5;118.5;89.1;29.4;-0.7;-1.0;-1.7;0.6;0.4;0.2;0.6;0.3;31.8;7.9;5.0;14.0;0.8;17.3;1.3;2.3;19.4;62.1;60.0;17.4;19.3;20.0
20222023;NBBL;NBBL A;PLAYOFFS;FC Bayern München;Didier Alphonse Mbida Mengue;Wing;Neutral;20222023_NBBL_NBBL A_PLAYOFFS_FC Bayern München_Didier Alphonse Mbida Mengue;3.2;3.7;2006;1;1.6;0;0;0;0;0;0;1;0;0;0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;-13.3;-1.3;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0.0;102.3;-102.3;-4.7;0.0;-4.7;0.0;0.0;0.0;0.0;0.0;-0.5;-0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
20222023;NBBL;NBBL A;PLAYOFFS;FC Bayern München;Dominik Dolic;Point;Pure Creator;20222023_NBBL_NBBL A_PLAYOFFS_FC Bayern München_Dominik Dolic;1.5;1.8;2006;4;73.5;33;10;10;9;0;11;12;38;0;0;18.4;8.3;2.5;2.5;2.3;0.0;2.8;3.0;9.5;26.1;6.7;4;9;44.4;7;14;50.0;11;23;47.8;4;5;80.0;100.4;80.0;20.4;-1.7;1.0;-0.7;1.3;0.1;0.3;0.4;0.2;23.4;5.8;8.6;26.1;0.9;7.4;6.2;0.0;20.8;66.0;63.0;30.4;0.0;17.4
20222023;NBBL;NBBL A;PLAYOFFS;FC Bayern München;Ivan Kharchenkov;Combo;Creator;20222023_NBBL_NBBL A_PLAYOFFS_FC Bayern München_Ivan Kharchenkov;1.9;2.6;2006;2;54.0;25;8;9;4;2;6;2;25;0;0;27.0;12.5;4.0;4.5;2.0;1.0;3.0;1.0;12.5;23.7;9.1;9;17;52.9;2;10;20.0;11;27;40.7;1;2;50.0;93.9;82.6;11.3;-0.7;0.1;-0.6;1.3;0.0;0.2;0.2;0.2;18.8;9.4;9.3;25.2;1.5;7.2;3.3;2.6;24.0;45.0;44.4;17.7;5.0;3.7
20222023;NBBL;NBBL A;PLAYOFFS;FC Bayern München;Ivan Volf;Combo;Neutral;20222023_NBBL_NBBL A_PLAYOFFS_FC Bayern München_Ivan Volf;2.1;3.7;2006;1;1.1;0;0;0;0;0;1;0;-1;0;0;1.1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;-1.0;-69.7;-1.2;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0.0;105.0;-105.0;-4.9;-0.1;-5.0;-0.1;0.0;0.0;0.0;-1.5;-1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;44.3;0.0;0.0;99.4;0.0;0.0
20222023;NBBL;NBBL A;PLAYOFFS;FC Bayern München;Jannis Grußendorf;Forward;Neutral;20222023_NBBL_NBBL A_PLAYOFFS_FC Bayern München_Jannis Grußendorf;3.4;3.3;2005;4;71.6;32;13;0;6;1;3;8;36;0;0;17.9;8.0;3.3;0.0;1.5;0.3;0.8;2.0;9.0;26.7;6.8;7;14;50.0;5;10;50.0;12;24;50.0;3;4;75.0;118.5;83.0;35.4;-1.0;0.2;-0.8;1.2;0.3;0.3;0.5;0.3;22.8;5.7;0.0;0.0;0.0;9.8;4.2;1.2;17.0;62.5;60.4;10.4;2.9;12.5
20222023;NBBL;NBBL A;PLAYOFFS;FC Bayern München;Joshua William Greene;Combo;Neutral;20222023_NBBL_NBBL A_PLAYOFFS_FC Bayern München_Joshua William Greene;2.1;3.7;2006;1;1.1;0;0;0;0;0;0;0;0;0;0;1.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0.0;106.0;-106.0;-4.6;0.0;-4.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
20222023;NBBL;NBBL A;PLAYOFFS;FC Bayern München;Kyle Varner;Forward;Neutral;20222023_NBBL_NBBL A_PLAYOFFS_FC Bayern München_Kyle Varner;3.5;3.8;2005;4;53.3;17;10;4;1;2;3;4;16;0;0;13.3;4.3;2.5;1.0;0.3;0.5;0.8;1.0;4.0;15.0;2.4;3;8;37.5;3;12;25.0;6;20;30.0;2;3;66.7;92.1;90.1;2.0;-2.2;-0.7;-2.9;0.1;0.0;0.1;0.2;0.1;11.1;2.8;5.6;15.9;1.3;10.1;0.9;3.2;19.3;40.1;37.5;12.3;5.8;10.0
20222023;NBBL;NBBL A;PLAYOFFS;FC Bayern München;Lenny Anigbata;Wing;Neutral;20222023_NBBL_NBBL A_PLAYOFFS_FC Bayern München_Lenny Anigbata;3.2;3.4;2004;1;11.0;6;3;1;1;0;4;2;2;0;0;11.0;6.0;3.0;1.0;1.0;0.0;4.0;2.0;2.0;10.0;-1.3;1;2;50.0;1;3;33.3;2;5;40.0;1;3;33.3;65.9;92.3;-26.4;-4.8;-0.5;-5.3;-0.5;-0.1;0.0;-0.1;-0.2;0.9;0.9;3.9;9.4;0.3;12.0;4.1;0.0;34.8;48.4;50.0;38.7;13.7;20.0
20222023;NBBL;NBBL A;PLAYOFFS;FC Bayern München;Luis Wulff;Wing;Creator;20222023_NBBL_NBBL A_PLAYOFFS_FC Bayern München_Luis Wulff;3.0;3.0;2004;2;54.1;27;9;5;4;2;5;6;24;0;0;27.0;13.5;4.5;2.5;2.0;1.0;2.5;3.0;12.0;22.8;6.7;4;14;28.6;6;14;42.9;10;28;35.7;1;1;100.0;98.0;82.2;15.8;-0.7;-0.1;-0.7;1.2;0.1;0.2;0.3;0.2;16.4;8.2;5.8;14.5;1.0;8.1;3.3;2.6;23.6;47.5;46.4;14.9;6.6;3.6
20222023;NBBL;NBBL A;PLAYOFFS;FC Bayern München;Luka Pesic;Point;Neutral;20222023_NBBL_NBBL A_PLAYOFFS_FC Bayern München_Luka Pesic;1.1;3.8;2005;4;84.9;15;3;7;10;0;2;5;21;0;0;21.2;3.8;0.8;1.8;2.5;0.0;0.5;1.3;5.3;15.1;4.1;5;11;45.5;1;6;16.7;6;17;35.3;2;3;66.7;98.9;85.5;13.4;-0.6;2.1;1.5;2.6;0.1;0.3;0.3;0.2;15.9;4.0;10.2;32.1;3.5;1.9;5.9;0.0;10.1;41.2;38.2;9.8;0.0;11.8
20222023;NBBL;NBBL A;PLAYOFFS;FC Bayern München;Matteo Petters;Forward;Neutral;20222023_NBBL_NBBL A_PLAYOFFS_FC Bayern München_Matteo Petters;4.6;3.6;2006;1;7.5;2;3;0;1;1;1;0;6;0;0;7.5;2.0;3.0;0.0;1.0;1.0;1.0;0.0;6.0;28.1;3.7;1;1;100.0;0;0;0.0;1;1;100.0;0;0;0.0;75.4;51.7;23.6;-4.2;0.4;-3.8;0.3;0.0;0.1;0.1;0.3;4.5;4.5;0.0;0.0;0.0;21.7;6.0;11.6;10.4;100.0;100.0;50.0;0.0;0.0
20222023;NBBL;NBBL A;PLAYOFFS;FC Bayern München;Niko Rimac;Combo;Neutral;20222023_NBBL_NBBL A_PLAYOFFS_FC Bayern München_Niko Rimac;1.9;3.2;2006;2;11.6;1;4;4;1;0;1;1;6;0;0;5.8;0.5;2.0;2.0;0.5;0.0;0.5;0.5;3.0;22.7;1.8;0;2;0.0;0;0;0.0;0;2;0.0;1;2;50.0;97.6;79.6;18.0;-3.5;0.3;-3.2;0.5;0.0;0.0;0.1;0.2;5.8;2.9;20.5;84.2;4.0;21.3;4.3;0.0;13.7;17.9;0.0;25.8;19.5;50.0
20222023;NBBL;NBBL A;PLAYOFFS;FC Bayern München;Nikola Tomic;Wing;Receiver;20222023_NBBL_NBBL A_PLAYOFFS_FC Bayern München_Nikola Tomic;3.0;4.3;2005;3;29.8;7;9;2;2;0;4;2;6;0;0;9.9;2.3;3.0;0.7;0.7;0.0;1.3;0.7;2.0;4.9;1.1;3;10;30.0;0;2;0.0;3;12;25.0;1;2;50.0;57.0;78.0;-21.0;-4.4;-0.3;-4.7;-0.5;-0.2;0.1;-0.1;-0.1;3.3;1.1;4.1;11.5;0.5;17.7;3.5;0.0;25.0;27.3;25.0;23.7;3.9;8.3
20222023;NBBL;NBBL A;PLAYOFFS;Hamburg Towers;Anton Krüger;Forward;Neutral;20222023_NBBL_NBBL A_PLAYOFFS_Hamburg Towers_Anton Krüger;3.4;3.3;2005;3;35.7;11;9;2;2;0;8;3;9;0;0;11.9;3.7;3.0;0.7;0.7;0.0;2.7;1.0;3.0;7.3;2.2;2;4;50.0;2;6;33.3;4;10;40.0;1;2;50.0;62.7;94.0;-31.3;-4.5;-0.3;-4.9;-0.8;-0.2;0.1;-0.1;-0.1;4.3;1.4;4.1;10.3;0.3;14.0;2.6;0.0;22.2;50.9;50.0;42.3;3.3;10.0
20222023;NBBL;NBBL A;PLAYOFFS;Hamburg Towers;Ben Bochenek;Big;Receiver;20222023_NBBL_NBBL A_PLAYOFFS_Hamburg Towers_Ben Bochenek;5.0;4.2;2004;3;25.1;3;3;0;0;1;0;5;4;0;0;8.4;1.0;1.0;0.0;0.0;0.3;0.0;1.7;1.3;4.5;-0.8;1;2;50.0;0;1;0.0;1;3;33.3;1;2;50.0;95.6;104.4;-8.9;-4.0;-0.1;-4.1;-0.1;0.0;0.0;0.0;0.0;1.0;0.3;0.0;0.0;0.0;6.6;0.0;4.0;6.4;39.5;33.3;0.0;4.6;33.3
