PLAYER;TEAM;DIV;EST POS;POS;EST ROLE;ROLE;BORN;GP;MP;PT;RB;AS;ST;BS;TO;PF;EF;DD;TD;MP;PT;RB;AS;ST;BS;TO;PF;EF;PER;PIE;2PM;2PA;2P%;3PM;3PA;3P%;FGM;FGA;FG%;FTM;FTA;FT%;ORTG;DRTG;NRTG;OBPM;DBPM;BPM;VORP;OWS;DWS;WS;WS/40;FIC;FIC/Gm;AS RATIO;AS RATE;AS/TO;REB%;ST%;BS%;USAGE;TS%;EFG%;TOV%;ORB%;FT-RATE
Lukas Ophelders;Metropol Baskets Ruhr;B;1.6;Point;3.4;Neutral;2007;5;60.0;20;6;7;4;0;17;5;9;0;0;12.0;4.0;1.2;1.4;0.8;0.0;3.4;1.0;1.8;6.1;0.5;7;9;77.8;1;8;12.5;8;17;47.1;3;5;60.0;67.1;97.8;-30.6;-4.1;-1.0;-5.1;-0.7;-0.3;0.0;-0.2;-0.1;2.1;0.4;6.7;18.5;0.4;6.2;3.2;0.0;24.7;52.6;50.0;46.9;6.7;17.6
Spyridon Savvidis;TG Hanau;B;2.1;Combo;5.0;Receiver;2005;7;98.9;20;7;2;5;1;13;8;-13;0;0;14.1;2.9;1.0;0.3;0.7;0.1;1.9;1.1;-1.9;-5.9;-3.5;4;9;44.4;3;33;9.1;7;42;16.7;3;3;100.0;43.7;112.0;-68.3;-7.9;-1.2;-9.1;-2.5;-0.8;-0.2;-1.0;-0.4;-15.6;-2.2;1.4;3.5;0.2;3.8;2.5;0.8;24.9;23.1;20.2;23.1;3.4;7.1
Romeo Akue-Dovi;SG Junior Löwen Braunschweig;B;3.4;Forward;4.7;Receiver;2006;8;112.8;20;15;1;3;1;13;14;10;0;0;14.1;2.5;1.9;0.1;0.4;0.1;1.6;1.8;1.3;1.2;-0.7;8;20;40.0;0;2;0.0;8;22;36.4;4;7;57.1;59.1;93.4;-34.3;-4.9;-1.0;-5.9;-1.3;-0.4;0.2;-0.2;-0.1;-2.4;-0.3;1.1;2.6;0.1;7.5;1.3;0.8;13.8;40.3;36.4;34.1;2.1;18.2
Finn Stuhlmeyer;Baskets Juniors Oldenburg;A;4.0;Forward;3.3;Neutral;2007;8;64.3;20;19;5;5;3;3;9;39;0;0;8.0;2.5;2.4;0.6;0.6;0.4;0.4;1.1;4.9;28.8;3.5;6;11;54.5;0;1;0.0;6;12;50.0;8;12;66.7;123.8;82.1;41.8;-1.8;0.5;-1.3;0.7;0.3;0.2;0.5;0.3;28.3;3.5;8.0;23.0;1.7;15.3;3.9;5.0;12.5;59.5;50.0;14.8;12.6;66.7
Karl Haring;Medipolis SC Jena;A;1.0;Point;2.3;Creator;2007;4;32.8;20;2;7;1;0;2;1;19;0;0;8.2;5.0;0.5;1.8;0.3;0.0;0.5;0.3;4.8;35.4;3.8;8;11;72.7;0;2;0.0;8;13;61.5;4;8;50.0;123.5;105.9;17.6;-3.4;-0.8;-4.1;-0.2;0.2;0.0;0.2;0.3;14.5;3.6;11.6;34.7;3.5;3.4;1.4;0.0;22.6;61.7;61.5;10.8;3.2;30.8
Jakub Sevcik;HAKRO Merlins Crailsheim;B;2.7;Wing;3.0;Creator;2007;1;37.3;20;2;3;3;0;4;2;5;0;0;37.3;20.0;2.0;3.0;3.0;0.0;4.0;2.0;5.0;15.1;4.8;6;13;46.2;2;11;18.2;8;24;33.3;2;5;40.0;78.4;85.7;-7.4;-2.7;0.1;-2.6;0.2;-0.1;0.1;0.0;0.0;2.6;2.6;3.4;9.7;0.8;2.7;4.3;0.0;35.8;38.5;37.5;13.2;0.0;8.3
David Omoregie;HAKRO Merlins Crailsheim;B;2.5;Combo;3.8;Neutral;2007;9;239.2;20;25;16;10;2;21;16;40;0;0;26.6;2.2;2.8;1.8;1.1;0.2;2.3;1.8;4.4;4.9;3.0;9;17;52.9;0;1;0.0;9;18;50.0;2;5;40.0;60.0;98.9;-38.8;-4.5;1.1;-3.4;-0.8;-0.4;0.1;-0.3;-0.1;23.1;2.6;11.3;35.9;0.8;5.9;2.1;0.9;7.7;50.0;50.0;51.0;1.6;11.1
Leo Kirchhoff;UBC Münster;A;1.6;Point;3.5;Neutral;2007;11;73.2;19;13;6;7;0;19;7;12;0;0;6.7;1.7;1.2;0.5;0.6;0.0;1.7;0.6;1.1;5.8;0.3;2;4;50.0;2;10;20.0;4;14;28.6;9;13;69.2;59.5;92.9;-33.4;-6.1;-0.2;-6.3;-1.1;-0.4;0.1;-0.3;-0.2;4.6;0.4;5.5;14.9;0.3;9.9;4.7;0.0;22.1;49.5;35.7;49.0;4.5;64.3
Vuk Scepanovic;Team Bonn/Rhöndorf;B;2.3;Combo;4.8;Receiver;2007;5;62.1;19;6;1;5;0;6;10;5;0;0;12.4;3.8;1.2;0.2;1.0;0.0;1.2;2.0;1.0;4.8;-1.3;2;7;28.6;5;20;25.0;7;27;25.9;0;0;0.0;68.2;88.8;-20.6;-3.6;-0.2;-3.8;-0.3;-0.2;0.1;0.0;0.0;-1.5;-0.3;1.2;3.0;0.2;5.1;3.8;0.0;21.2;35.2;35.2;18.2;1.6;0.0
Korbinian Pfisterer;TS Jahn München;B;4.0;Forward;3.8;Neutral;2006;4;63.9;19;17;2;5;1;2;4;29;0;0;16.0;4.8;4.3;0.5;1.3;0.3;0.5;1.0;7.3;23.0;5.8;7;8;87.5;1;9;11.1;8;17;47.1;2;6;33.3;101.8;85.0;16.8;-1.8;0.4;-1.4;0.5;0.1;0.2;0.3;0.2;22.0;5.5;3.3;9.0;1.0;13.4;4.0;1.5;13.9;49.0;50.0;9.2;7.4;11.8
Maximilian Leinweber;Orange Academy;B;2.4;Combo;3.7;Neutral;2006;8;130.7;19;19;11;5;0;13;10;22;0;0;16.3;2.4;2.4;1.4;0.6;0.0;1.6;1.3;2.8;6.7;1.4;4;9;44.4;3;11;27.3;7;20;35.0;2;8;25.0;69.2;89.4;-20.3;-1.7;0.1;-1.6;0.3;-0.3;0.3;0.0;0.0;14.8;1.8;9.1;28.2;0.8;7.4;2.0;0.0;12.2;40.9;42.5;35.6;4.9;10.0
Tim Kati;ART Giants Düsseldorf;B;4.6;Forward;4.3;Receiver;2005;8;73.6;19;13;1;2;3;11;16;12;0;0;9.2;2.4;1.6;0.1;0.3;0.4;1.4;2.0;1.5;2.9;-1.2;8;15;53.3;1;8;12.5;9;23;39.1;0;1;0.0;61.8;111.3;-49.5;-8.0;-0.5;-8.4;-1.9;-0.3;-0.1;-0.4;-0.2;-0.6;-0.1;1.1;2.9;0.1;10.5;1.4;3.6;20.9;40.6;41.3;31.9;7.7;0.0
Maurice Barthel;Würzburg Baskets Akademie;B;1.9;Combo;4.0;Neutral;2007;7;70.2;19;4;1;1;0;7;1;7;0;0;10.0;2.7;0.6;0.1;0.1;0.0;1.0;0.1;1.0;7.5;0.7;1;4;25.0;4;11;36.4;5;15;33.3;5;6;83.3;88.0;108.7;-20.7;-3.5;-1.0;-4.5;-0.5;0.0;-0.1;-0.1;0.0;3.5;0.5;1.6;4.0;0.1;3.2;0.7;0.0;14.5;54.6;46.7;28.4;3.7;33.3
Nikolaos Dellis;ART Giants Düsseldorf;B;4.3;Forward;3.9;Neutral;2005;3;64.5;19;14;4;1;2;8;10;11;0;0;21.5;6.3;4.7;1.3;0.3;0.7;2.7;3.3;3.7;6.0;-0.7;6;18;33.3;1;5;20.0;7;23;30.4;4;9;44.4;64.7;105.5;-40.8;-5.7;-0.3;-6.0;-1.1;-0.3;0.0;-0.3;-0.2;3.9;1.3;4.2;11.1;0.5;11.1;0.8;2.8;23.3;35.7;32.6;22.9;6.1;17.4
Gunnar Wanninger;KICKZ IBAM;A;3.7;Forward;3.3;Neutral;2006;6;39.5;19;7;1;2;0;2;11;18;0;0;6.6;3.2;1.2;0.2;0.3;0.0;0.3;1.8;3.0;26.1;0.8;5;10;50.0;2;3;66.7;7;13;53.8;3;6;50.0;121.5;101.5;20.0;-4.5;-0.8;-5.3;-0.5;0.2;0.0;0.2;0.2;8.8;1.5;2.0;5.5;0.5;10.1;2.7;0.0;20.1;61.7;61.5;11.3;12.3;23.1
Fabrice Heberer;Eintracht Frankfurt;B;2.7;Wing;3.6;Neutral;2006;7;50.8;19;10;3;1;0;4;9;18;0;0;7.3;2.7;1.4;0.4;0.1;0.0;0.6;1.3;2.6;15.4;1.3;5;7;71.4;3;12;25.0;8;19;42.1;0;0;0.0;100.6;81.8;18.8;-3.8;-1.0;-4.8;-0.5;0.1;0.2;0.3;0.2;8.5;1.2;4.7;12.7;0.8;10.5;1.0;0.0;18.7;50.0;50.0;17.4;6.4;0.0
Jan Drabek;BBA Hagen;B;1.0;Point;2.3;Creator;2005;5;84.9;19;8;11;6;0;13;2;13;0;0;17.0;3.8;1.6;2.2;1.2;0.0;2.6;0.4;2.6;9.9;2.3;4;14;28.6;2;5;40.0;6;19;31.6;5;10;50.0;68.5;104.2;-35.7;-3.9;0.1;-3.8;-0.4;-0.3;0.0;-0.3;-0.1;11.0;2.2;9.4;28.2;0.8;4.6;3.5;0.0;17.4;41.3;36.8;35.7;4.5;26.3
Martin Kalu;FC Bayern München;A;3.0;Wing;4.6;Receiver;2005;2;56.4;18;12;4;1;0;9;6;5;0;0;28.2;9.0;6.0;2.0;0.5;0.0;4.5;3.0;2.5;1.4;-0.8;4;13;30.8;1;12;8.3;5;25;20.0;7;8;87.5;56.1;93.5;-37.3;-4.3;-0.9;-5.2;-0.8;-0.4;0.1;-0.3;-0.2;-1.5;-0.8;4.0;10.4;0.4;12.3;0.9;0.0;29.3;31.9;22.0;24.0;2.2;28.0
Timon Hoffmann;Baskets Paderborn;A;3.8;Forward;4.5;Receiver;2006;10;105.5;18;15;3;3;2;4;10;27;0;0;10.6;1.8;1.5;0.3;0.3;0.2;0.4;1.0;2.7;11.1;1.1;7;14;50.0;0;1;0.0;7;15;46.7;4;6;66.7;104.9;100.3;4.6;-2.2;-0.3;-2.5;0.1;0.1;0.1;0.2;0.1;16.8;1.7;4.8;13.4;0.8;8.6;1.4;1.6;9.0;51.7;46.7;18.5;10.0;26.7
Mateja Pivnicki;Team Urspring;A;3.8;Forward;3.9;Neutral;2007;8;54.2;18;12;2;1;1;4;10;20;0;0;6.8;2.3;1.5;0.3;0.1;0.1;0.5;1.3;2.5;15.8;1.0;4;5;80.0;2;10;20.0;6;15;40.0;4;5;80.0;102.0;96.8;5.1;-4.1;-0.7;-4.8;-0.5;0.1;0.1;0.2;0.1;9.9;1.2;3.3;9.2;0.5;13.2;1.0;2.2;16.7;52.9;46.7;18.9;8.0;26.7
Manuel Ebert;TG Hanau;B;3.2;Wing;4.0;Neutral;2005;7;77.6;18;11;2;0;0;7;7;13;0;0;11.1;2.6;1.6;0.3;0.0;0.0;1.0;1.0;1.9;6.8;0.7;3;9;33.3;3;7;42.9;6;16;37.5;3;4;75.0;82.3;112.2;-29.9;-5.1;-0.8;-5.9;-1.1;0.0;-0.1;-0.2;-0.1;5.0;0.7;3.0;7.9;0.3;8.0;0.0;0.0;13.7;51.1;46.9;28.3;4.3;18.8
Marko Volf;FC Bayern München;A;1.9;Combo;4.0;Neutral;2009;2;40.6;18;3;0;0;0;4;3;6;0;0;20.3;9.0;1.5;0.0;0.0;0.0;2.0;1.5;3.0;12.8;1.1;4;6;66.7;3;10;30.0;7;16;43.8;1;3;33.3;90.0;123.4;-33.3;-3.3;-0.9;-4.2;-0.3;0.0;-0.1;-0.1;-0.1;1.9;0.9;0.0;0.0;0.0;5.1;0.0;0.0;24.1;52.3;53.1;18.8;2.9;6.3
Dominik Kostic;BBA Giants Kornwestheim;B;2.6;Wing;5.0;Receiver;2005;8;113.7;18;14;4;9;1;17;8;-3;0;0;14.2;2.3;1.8;0.5;1.1;0.1;2.1;1.0;-0.4;-0.9;-2.1;5;23;21.7;0;6;0.0;5;29;17.2;8;16;50.0;46.9;98.5;-51.6;-5.9;0.1;-5.9;-1.3;-0.7;0.1;-0.7;-0.2;-4.5;-0.6;2.7;7.4;0.2;7.4;4.1;0.8;19.8;25.4;17.2;32.0;6.9;27.6
Cavit Gürbüzer;BBA Hagen;B;4.9;Big;3.8;Neutral;2007;6;80.6;18;26;1;2;0;3;16;32;0;0;13.4;3.0;4.3;0.2;0.3;0.0;0.5;2.7;5.3;15.8;2.3;7;11;63.6;0;0;0.0;7;11;63.6;4;12;33.3;104.6;102.9;1.7;-4.0;0.0;-4.0;-0.4;0.1;0.0;0.1;0.1;19.0;3.2;2.0;5.0;0.3;16.3;1.3;0.0;9.7;57.0;63.6;15.6;10.6;36.4
Julian Kirchhoff;Baskets Paderborn;A;2.2;Combo;4.0;Neutral;2005;7;62.9;18;5;4;2;0;3;3;14;0;0;9.0;2.6;0.7;0.6;0.3;0.0;0.4;0.4;2.0;14.3;1.5;7;15;46.7;0;0;0.0;7;15;46.7;4;8;50.0;96.5;102.4;-5.9;-3.7;-0.7;-4.4;-0.4;0.1;0.0;0.1;0.1;9.5;1.4;5.9;17.7;1.3;4.7;1.7;0.0;15.6;49.5;46.7;13.9;4.0;26.7
Jasper Hegele;ROTH Energie BBA GIESSEN 46ers;A;2.1;Combo;4.1;Receiver;2007;8;101.7;18;8;6;4;0;7;12;13;0;0;12.7;2.3;1.0;0.8;0.5;0.0;0.9;1.5;1.6;6.2;-0.1;6;13;46.2;1;6;16.7;7;19;36.8;3;7;42.9;78.1;117.2;-39.1;-5.1;0.3;-4.8;-0.8;-0.1;-0.2;-0.3;-0.1;4.9;0.6;6.9;19.7;0.9;4.3;1.9;0.0;11.9;41.3;39.5;24.1;3.2;15.8
Elias Nold;Baskets Juniors Oldenburg;A;1.0;Point;2.7;Creator;2005;4;49.7;18;5;8;4;0;2;4;22;0;0;12.4;4.5;1.3;2.0;1.0;0.0;0.5;1.0;5.5;26.7;5.3;6;11;54.5;1;3;33.3;7;14;50.0;3;7;42.9;118.8;79.4;39.4;-2.4;0.3;-2.1;0.4;0.2;0.2;0.4;0.3;16.9;4.2;11.7;38.2;4.0;5.2;4.1;0.0;15.6;53.6;53.6;10.5;2.0;21.4
Leeroy Jaiteh;Metropol Baskets Ruhr;B;5.0;Big;3.5;Neutral;2006;4;34.3;17;11;0;1;2;6;2;19;0;0;8.6;4.3;2.8;0.0;0.3;0.5;1.5;0.5;4.8;25.2;2.9;6;9;66.7;0;0;0.0;6;9;66.7;5;8;62.5;93.7;86.8;6.9;-4.0;-0.6;-4.6;-0.3;0.0;0.1;0.1;0.1;12.5;3.1;0.0;0.0;0.0;17.5;1.4;5.1;20.4;69.7;66.7;32.4;13.0;55.6
Denzel Mota;Bamberg freakcity academy;A;1.9;Combo;4.0;Neutral;2007;10;167.2;17;16;16;6;0;5;23;33;0;0;16.7;1.7;1.6;1.6;0.6;0.0;0.5;2.3;3.3;7.4;0.7;4;12;33.3;2;10;20.0;6;22;27.3;3;4;75.0;93.6;113.3;-19.7;-4.4;1.5;-2.8;-0.3;0.1;-0.2;-0.2;0.0;17.8;1.8;14.2;49.8;3.2;5.4;1.8;0.0;7.4;36.0;31.8;17.4;3.3;13.6
Ibrahim Recani;BBA Hagen;B;4.1;Forward;4.3;Receiver;2007;4;78.1;17;19;1;0;0;6;2;14;0;0;19.5;4.3;4.8;0.3;0.0;0.0;1.5;0.5;3.5;8.2;1.9;5;8;62.5;2;15;13.3;7;23;30.4;1;2;50.0;75.7;113.9;-38.3;-3.3;-1.1;-4.3;-0.6;-0.1;-0.2;-0.3;-0.1;9.8;2.4;1.3;3.3;0.2;12.9;0.0;0.0;16.0;35.7;34.8;20.1;12.9;4.3
Eric-Stephàne Nkouè;HAKRO Merlins Crailsheim;B;5.0;Big;3.1;Neutral;2007;2;41.5;17;18;4;2;1;7;4;18;1;0;20.8;8.5;9.0;2.0;1.0;0.5;3.5;2.0;9.0;17.7;9.2;2;11;18.2;1;7;14.3;3;18;16.7;10;12;83.3;74.7;71.0;3.7;-4.7;-0.5;-5.2;-0.6;-0.1;0.2;0.1;0.1;11.8;5.9;4.5;12.7;0.6;21.2;2.5;2.8;30.6;37.3;19.4;23.1;11.6;55.6
Mihailo Drinic;Tornados Franken;B;1.5;Point;4.3;Receiver;2006;7;85.4;16;3;6;2;0;9;6;3;0;0;12.2;2.3;0.4;0.9;0.3;0.0;1.3;0.9;0.4;1.7;-0.5;2;5;40.0;4;16;25.0;6;21;28.6;0;0;0.0;69.1;91.7;-22.6;-3.2;-1.0;-4.2;-0.5;-0.2;0.1;0.0;0.0;-1.3;-0.2;6.8;19.2;0.7;1.9;1.2;0.0;14.4;38.1;38.1;30.0;1.3;0.0
Tom Wübben;Baskets Paderborn;A;3.4;Forward;2.4;Creator;2005;3;26.4;16;3;2;2;0;1;1;19;0;0;8.8;5.3;1.0;0.7;0.7;0.0;0.3;0.3;6.3;41.6;5.0;2;2;100.0;4;7;57.1;6;9;66.7;0;0;0.0;146.7;98.1;48.6;-2.9;-0.2;-3.1;0.2;0.2;0.0;0.2;0.3;14.3;4.8;6.7;19.2;2.0;7.1;3.8;0.0;17.4;88.9;88.9;10.0;5.2;0.0
Saliou Diouf;Phoenix Hagen;B;4.6;Forward;4.6;Receiver;2006;9;144.9;16;31;6;6;10;20;15;25;0;0;16.1;1.8;3.4;0.7;0.7;1.1;2.2;1.7;2.8;3.5;0.1;6;19;31.6;0;6;0.0;6;25;24.0;4;9;44.4;47.3;99.5;-52.2;-5.2;1.8;-3.5;-0.5;-0.8;0.1;-0.7;-0.2;13.9;1.5;4.3;11.9;0.3;11.2;2.1;5.1;15.1;28.0;24.0;40.8;7.0;16.0
Dewal Eno Tabot;Metropol Baskets Ruhr;B;2.3;Combo;3.5;Neutral;2005;4;44.1;16;6;2;5;0;3;6;19;0;0;11.0;4.0;1.5;0.5;1.3;0.0;0.8;1.5;4.8;23.5;2.6;5;6;83.3;1;3;33.3;6;9;66.7;3;7;42.9;112.9;90.6;22.3;-2.8;0.7;-2.0;0.4;0.1;0.1;0.2;0.2;12.6;3.2;4.9;12.7;0.7;7.5;5.4;0.0;13.0;67.8;72.2;19.9;4.8;33.3
Didier Alphonse Mbida Mengue;FC Bayern München;A;3.7;Forward;2.9;Creator;2006;4;49.3;16;15;6;5;2;6;8;31;0;0;12.3;4.0;3.8;1.5;1.3;0.5;1.5;2.0;7.8;28.0;4.1;7;12;58.3;0;0;0.0;7;12;58.3;2;4;50.0;103.4;88.1;15.3;-2.7;1.1;-1.6;0.5;0.1;0.1;0.2;0.2;21.3;5.3;9.3;28.4;1.0;19.0;5.1;3.8;17.0;58.8;58.3;30.3;15.8;16.7
Saro Pisacane;Bamberg freakcity academy;A;1.3;Point;3.3;Neutral;2006;4;37.3;15;4;3;2;0;7;3;8;0;0;9.3;3.8;1.0;0.8;0.5;0.0;1.8;0.8;2.0;11.3;1.1;5;11;45.5;1;3;33.3;6;14;42.9;2;3;66.7;70.5;112.7;-42.2;-6.2;-0.6;-6.8;-1.0;-0.2;-0.1;-0.2;-0.2;2.9;0.7;4.6;13.0;0.4;6.4;2.8;0.0;28.1;49.3;46.4;31.3;0.0;14.3
Roberts Spikis;Basketball Löwen Erfurt;B;3.6;Forward;5.0;Receiver;2006;4;74.2;15;8;0;2;1;6;11;2;0;0;18.6;3.8;2.0;0.0;0.5;0.3;1.5;2.8;0.5;-0.3;-2.8;6;19;31.6;0;4;0.0;6;23;26.1;3;4;75.0;57.4;103.2;-45.7;-5.2;-0.9;-6.1;-1.2;-0.3;0.0;-0.3;-0.2;-5.0;-1.3;0.0;0.0;0.0;4.8;1.2;1.0;15.7;30.5;26.1;19.5;5.8;13.0
Nikolai Kaiser;RheinStars Köln;B;3.7;Forward;3.6;Neutral;2007;5;50.5;15;8;3;1;1;5;3;16;0;0;10.1;3.0;1.6;0.6;0.2;0.2;1.0;0.6;3.2;18.3;1.8;5;7;71.4;1;4;25.0;6;11;54.5;2;4;50.0;103.2;99.0;4.2;-2.4;-0.7;-3.1;0.1;0.1;0.0;0.1;0.1;11.5;2.3;5.4;16.2;0.6;9.6;1.1;1.9;15.5;59.5;59.1;28.1;17.3;18.2
Nils Hensel;Team Südhessen;B;2.8;Wing;4.4;Receiver;2006;3;47.6;15;5;2;2;0;7;2;-2;0;0;15.9;5.0;1.7;0.7;0.7;0.0;2.3;0.7;-0.7;1.7;-2.4;6;19;31.6;0;3;0.0;6;22;27.3;3;6;50.0;58.5;109.3;-50.8;-4.9;-1.3;-6.2;-1.0;-0.3;-0.1;-0.4;-0.3;-3.3;-1.1;2.4;6.2;0.3;6.4;2.1;0.0;27.4;30.7;27.3;22.1;6.6;13.6
Simon Oberstadt;Berlin Braves Baskets;B;1.9;Combo;5.0;Receiver;2006;8;74.6;15;1;1;5;0;6;4;-2;0;0;9.3;1.9;0.1;0.1;0.6;0.0;0.8;0.5;-0.3;0.9;-0.8;3;11;27.3;3;13;23.1;6;24;25.0;0;0;0.0;56.5;93.2;-36.7;-3.8;-0.5;-4.3;-0.4;-0.3;0.1;-0.2;-0.1;-4.3;-0.5;1.3;3.3;0.2;0.7;3.3;0.0;17.1;31.3;31.3;20.0;0.0;0.0
Koray Grenz;FC Bayern München;A;3.4;Forward;5.0;Receiver;2007;11;178.9;15;24;8;4;3;12;23;17;0;0;16.3;1.4;2.2;0.7;0.4;0.3;1.1;2.1;1.5;0.8;-1.0;3;10;30.0;2;17;11.8;5;27;18.5;3;6;50.0;56.9;103.5;-46.5;-1.9;0.6;-1.3;0.4;-0.5;0.0;-0.4;-0.1;3.8;0.3;6.6;18.4;0.7;7.8;1.1;1.5;9.8;25.5;22.2;28.8;4.4;11.1
Jeremie Fotso Sighom;Basketball Löwen Erfurt;B;3.4;Forward;4.0;Receiver;2008;5;79.3;15;20;7;2;0;5;10;25;0;0;15.9;3.0;4.0;1.4;0.4;0.0;1.0;2.0;5.0;10.2;2.1;5;15;33.3;1;4;25.0;6;19;31.6;2;3;66.7;84.0;97.5;-13.5;-3.4;-0.2;-3.6;-0.3;0.0;0.1;0.0;0.0;15.4;3.1;9.4;26.1;1.4;12.5;1.2;0.0;12.8;37.1;34.2;19.7;9.1;10.5
#8Bonn;Team Bonn/Rhöndorf;B;3.8;Forward;3.4;Neutral;1900;1;23.6;15;6;0;4;2;1;3;19;0;0;23.6;15.0;6.0;0.0;4.0;2.0;1.0;3.0;19.0;45.0;16.4;3;6;50.0;1;3;33.3;4;9;44.4;6;8;75.0;115.4;85.4;30.0;-2.4;1.1;-1.3;0.7;0.1;0.1;0.2;0.3;13.3;13.3;0.0;0.0;0.0;14.7;8.2;7.9;24.9;61.5;50.0;7.4;0.0;66.7
Djibril Jeremias Claus;Sartorius Juniors;B;3.3;Forward;2.6;Creator;2006;2;15.0;15;3;0;0;0;2;1;13;0;0;7.5;7.5;1.5;0.0;0.0;0.0;1.0;0.5;6.5;51.1;5.9;0;1;0.0;5;7;71.4;5;8;62.5;0;0;0.0;121.4;88.5;32.9;-3.5;-0.8;-4.3;0.0;0.1;0.0;0.1;0.3;9.0;4.5;0.0;0.0;0.0;11.1;0.0;0.0;26.5;93.8;93.8;20.0;7.0;0.0
Jan Jesgarzewski;Eisbären Bremerhaven;A;4.4;Forward;4.3;Receiver;2006;7;75.3;15;12;2;0;3;9;5;8;0;0;10.8;2.1;1.7;0.3;0.0;0.4;1.3;0.7;1.1;3.9;-0.1;5;14;35.7;0;0;0.0;5;14;35.7;5;11;45.5;63.5;119.7;-56.2;-5.9;-0.7;-6.6;-1.3;-0.2;-0.2;-0.4;-0.2;4.1;0.6;2.8;7.0;0.2;9.0;0.0;3.0;15.1;40.8;35.7;32.3;7.7;35.7
Moritz Ahrens;Dresden Titans;B;3.7;Forward;3.5;Neutral;2005;7;54.5;14;15;2;3;0;6;9;22;0;0;7.8;2.0;2.1;0.3;0.4;0.0;0.9;1.3;3.1;14.9;1.8;7;12;58.3;0;1;0.0;7;13;53.8;0;0;0.0;83.3;95.2;-11.8;-5.0;0.1;-4.9;-0.5;0.0;0.1;0.0;0.0;11.5;1.6;3.8;10.3;0.3;15.2;2.8;0.0;14.8;53.8;53.8;31.6;11.4;0.0
Myles Howell;TG Hanau;B;4.2;Forward;3.1;Neutral;2005;4;42.0;14;13;2;3;1;6;10;21;0;0;10.5;3.5;3.3;0.5;0.8;0.3;1.5;2.5;5.3;19.9;2.1;4;7;57.1;1;1;100.0;5;8;62.5;3;6;50.0;89.0;99.0;-10.0;-5.4;0.5;-4.9;-0.5;0.0;0.0;0.0;0.0;11.3;2.8;4.2;11.6;0.3;18.2;3.6;2.1;17.7;67.3;68.8;36.0;8.7;37.5
Cornelius Meinel;Medipolis SC Jena;A;2.2;Combo;4.0;Receiver;2006;8;90.4;14;13;8;4;1;14;11;18;0;0;11.3;1.8;1.6;1.0;0.5;0.1;1.8;1.4;2.3;5.4;0.5;4;7;57.1;1;5;20.0;5;12;41.7;3;4;75.0;69.6;95.0;-25.3;-2.7;0.3;-2.4;0.1;-0.2;0.1;-0.1;0.0;8.0;1.0;8.9;27.1;0.6;8.5;2.2;1.2;12.9;51.5;45.8;50.4;6.3;25.0
Aksel Günday;RheinStars Köln;B;2.8;Wing;3.5;Neutral;2005;4;40.3;14;5;2;1;0;2;5;15;0;0;10.1;3.5;1.3;0.5;0.3;0.0;0.5;1.3;3.8;20.6;2.4;4;6;66.7;2;5;40.0;6;11;54.5;0;0;0.0;122.0;88.7;33.3;-3.0;-0.3;-3.4;0.0;0.2;0.1;0.3;0.3;8.5;2.1;4.8;14.9;1.0;7.2;1.4;0.0;14.8;63.6;63.6;15.4;6.0;0.0
Bastian Nückel;Bamberg freakcity academy;A;2.3;Combo;4.2;Receiver;2006;6;81.6;14;2;3;1;0;6;6;5;0;0;13.6;2.3;0.3;0.5;0.2;0.0;1.0;1.0;0.8;3.0;-0.2;1;2;50.0;4;12;33.3;5;14;35.7;0;0;0.0;79.8;118.8;-39.0;-4.7;-0.4;-5.1;-0.8;-0.1;-0.2;-0.2;-0.1;0.0;0.0;5.2;14.6;0.5;1.3;0.6;0.0;10.5;50.0;50.0;30.0;0.0;0.0
Timo Wachsmuth;Bamberg freakcity academy;A;4.3;Forward;4.6;Receiver;2005;8;70.5;13;16;0;0;0;2;4;19;0;0;8.8;1.6;2.0;0.0;0.0;0.0;0.3;0.5;2.4;11.1;1.5;4;9;44.4;0;2;0.0;4;11;36.4;5;6;83.3;103.9;112.5;-8.7;-4.2;-0.7;-4.9;-0.6;0.1;-0.1;0.0;0.0;12.0;1.5;0.0;0.0;0.0;12.8;0.0;0.0;9.6;48.5;36.4;12.8;9.7;45.5
Leander Nzume;Baskets Juniors Oldenburg;A;4.0;Forward;4.7;Receiver;2006;8;66.4;13;17;1;6;1;6;7;21;0;0;8.3;1.6;2.1;0.1;0.8;0.1;0.8;0.9;2.6;11.6;1.8;5;14;35.7;1;3;33.3;6;17;35.3;0;0;0.0;71.3;79.0;-7.7;-3.1;0.2;-2.9;0.1;-0.1;0.3;0.1;0.1;12.8;1.6;1.7;4.3;0.2;14.2;4.5;1.7;14.4;38.2;38.2;26.1;8.0;0.0
Ole Sebastiani;Eisbären Bremerhaven;A;2.6;Wing;3.8;Neutral;2006;6;89.3;13;6;4;5;1;7;4;17;0;0;14.9;2.2;1.0;0.7;0.8;0.2;1.2;0.7;2.8;9.0;1.8;3;5;60.0;2;5;40.0;5;10;50.0;1;1;100.0;80.0;114.5;-34.5;-3.8;0.8;-3.1;-0.1;-0.1;-0.2;-0.2;-0.1;11.1;1.9;7.6;21.9;0.6;3.9;2.7;0.9;8.6;62.5;60.0;40.1;2.6;10.0
